sample_id,parent_id,copy_number_for_parent,length,folded_residue_count,disordered_residue_count,mutation_count,mutation_fraction,parent_identity,idr_unchanged,mutated_positions_1based,sequence_sha256
pos_train_seq186_hmm_aug001,pos_train_seq186,1,240,1,239,1,0.004166666666666667,0.9958333333333333,1,1,c538afc1d7b1087eefc035e4c517d7abd9a9c419bf02235f5455560c9d814101
pos_train_seq187_hmm_aug001,pos_train_seq187,1,136,106,30,5,0.03676470588235294,0.9632352941176471,1,"74,114,121,123,133",0a830b948b175912c210662c7c59379f13f5487992d7560aa4b568c3fa13cf31
pos_train_seq188_hmm_aug001,pos_train_seq188,1,326,211,115,11,0.03374233128834356,0.9662576687116564,1,"49,108,125,167,179,183,193,198,243,249,284",b53845ac1063f10440d84d410b1e8f3e4d27597257119eaa76129c4b27855e9b
pos_train_seq189_hmm_aug001,pos_train_seq189,1,180,158,22,8,0.044444444444444446,0.9555555555555556,1,"26,48,49,55,91,114,129,168",6e0d2fd9339d27e21915b6d64c96fb6c7f235b5cca8f1b52d5b6dd125d29485a
pos_train_seq190_hmm_aug001,pos_train_seq190,1,255,239,16,17,0.06666666666666667,0.9333333333333333,1,"33,34,52,80,96,105,111,120,121,125,160,165,167,168,197,218,233",2364019c9e3bd8e36f8e3fe835bdcfe8b4e39fd33621807c23faa7fc540d3bb0
pos_train_seq191_hmm_aug001,pos_train_seq191,1,175,36,139,1,0.005714285714285714,0.9942857142857143,1,136,13190d77fa5975b70687b9348183efae4d0cd4a012be0830f2de37ab6c11127f
pos_train_seq193_hmm_aug001,pos_train_seq193,1,213,136,77,5,0.023474178403755867,0.9765258215962441,1,"114,139,160,179,192",cb53aac92bd1296bf6c0bd53c85ab0a2d17e7b2bcbf0e276b7ad6c8df2c6d415
pos_train_seq195_hmm_aug001,pos_train_seq195,1,483,372,111,11,0.022774327122153208,0.9772256728778468,1,"182,189,196,202,277,287,343,355,420,434,463",774f72e019435e51f7057ee75aaf8b3841635e480f5b1a9ca593b492efcf908b
pos_train_seq197_hmm_aug001,pos_train_seq197,1,373,9,364,1,0.002680965147453083,0.9973190348525469,1,366,d2c88856583cebe27977a2cc027b3006eec1b11c72eb264d558f4b939b520f7b
pos_train_seq199_hmm_aug001,pos_train_seq199,1,25,7,18,1,0.04,0.96,1,4,bbef61d6a324412c1834182bd84c13a3db05ebd9c3f4bae7004eafb1a9f6d42e
pos_train_seq200_hmm_aug001,pos_train_seq200,1,317,317,0,20,0.06309148264984227,0.9369085173501577,1,"13,18,20,29,32,41,81,89,95,114,124,136,163,199,222,239,296,305,311,316",e707fdb2498c5c8714c23af5ea215950e1cb23fabb9956b1cb01f70e17161e10
pos_train_seq201_hmm_aug001,pos_train_seq201,1,403,288,115,17,0.04218362282878412,0.9578163771712159,1,"128,150,162,164,176,186,196,238,275,280,291,297,298,322,334,357,375",29a7736152ec71222fc205709ed7a666f3d6f2a5cd7c9dd328f5b5d10fce6ea4
pos_train_seq203_hmm_aug001,pos_train_seq203,1,480,82,398,4,0.008333333333333333,0.9916666666666667,1,"344,359,368,369",c8fcce82b0470fa5c44e203e3f828548b2308983d66ca81aa64fb2085aeee8a5
pos_train_seq204_hmm_aug001,pos_train_seq204,1,507,351,156,14,0.027613412228796843,0.9723865877712031,1,"174,177,245,250,257,272,296,325,348,351,422,443,480,497",2df4bc1afaa0feacb33b06e1422dcb2fa3058db181747731e6e5bce25d2c30c3
pos_train_seq206_hmm_aug001,pos_train_seq206,1,101,33,68,2,0.019801980198019802,0.9801980198019802,1,"56,62",208e189fa014ded83c132862192abb30c7a5c56d239635fb3dead9f55dcb7971
pos_train_seq207_hmm_aug001,pos_train_seq207,1,509,322,187,13,0.025540275049115914,0.9744597249508841,1,"78,96,117,121,172,191,199,208,218,241,249,251,376",874463886e1e7a561cae9b9e76a0b70a987f01b0611e881a5926f05b9036eda4
pos_train_seq208_hmm_aug001,pos_train_seq208,1,224,201,23,8,0.03571428571428571,0.9642857142857143,1,"10,81,111,135,142,174,194,198",436ffe3336a0b3ed320f4b38058d5d7631c1aefb6510156fcee9580e021fa159
pos_train_seq209_hmm_aug001,pos_train_seq209,1,501,305,196,9,0.017964071856287425,0.9820359281437125,1,"122,129,142,144,203,242,282,332,344",40999ddf3b41b9c3e8b805a28db8177d05ab93fa1de8a8b72222a869bfa9254e
pos_train_seq210_hmm_aug001,pos_train_seq210,1,239,239,0,14,0.058577405857740586,0.9414225941422594,1,"18,36,39,41,55,57,59,90,180,202,203,209,211,219",a2050bfb84624e8d7881841bcdf3d7e41349a6b27afb412c6217d6d38016f68d
pos_train_seq211_hmm_aug001,pos_train_seq211,1,406,29,377,2,0.0049261083743842365,0.9950738916256158,1,"13,23",ba4d7aa443b791c02a999c1e48400b5a05dd89c4d6ca300319b79d4e14c52c6d
pos_train_seq212_hmm_aug001,pos_train_seq212,1,175,37,138,2,0.011428571428571429,0.9885714285714285,1,"143,165",75c212b4b43fbcc7d0fc9a6dc0e8c545555d09638e06ec8f520328191b9fe706
pos_train_seq213_hmm_aug001,pos_train_seq213,1,361,124,237,9,0.024930747922437674,0.9750692520775623,1,"251,261,264,265,267,269,273,280,284",c0ab9571f3d9de3d88a0978f213fbc68b258c72445583353b31d4b9172b10857
pos_train_seq215_hmm_aug001,pos_train_seq215,1,475,473,2,27,0.056842105263157895,0.9431578947368421,1,"3,6,38,65,75,86,98,104,107,131,134,146,183,208,235,251,272,273,292,303,307,318,384,409,441,473,475",e4db16557f84f2029cdcf95c272ea1ec19e3847e0ca8fa9c38c5d6ffb749de33
pos_train_seq216_hmm_aug001,pos_train_seq216,1,419,138,281,9,0.021479713603818614,0.9785202863961814,1,"106,111,149,161,300,309,320,333,358",51990fc49e716dc6a82192a1149ff08b5f4794bd3c8d7bf28224ecbdef5399e2
pos_train_seq217_hmm_aug001,pos_train_seq217,1,91,88,3,4,0.04395604395604396,0.9560439560439561,1,"17,21,38,85",c3ff0b689bae7b23a5ed94ad3fd9191d4e2583bb21a74f37583cd831c8a34202
pos_train_seq218_hmm_aug001,pos_train_seq218,1,503,246,257,14,0.027833001988071572,0.9721669980119284,1,"34,258,266,274,310,334,336,349,392,451,455,459,462,482",a517e4c02549a42aa9c7d5a435756fbfc4dcbb2aac073ca535522068fba1a226
pos_train_seq219_hmm_aug001,pos_train_seq219,1,111,104,7,6,0.05405405405405406,0.9459459459459459,1,"19,46,50,62,91,107",3656b8d7430d23b48fbd8845d769a1de356935e682ba56a9a9fcf22797bf73c8
pos_train_seq220_hmm_aug001,pos_train_seq220,1,361,2,359,1,0.002770083102493075,0.997229916897507,1,272,6c19b4bbfcfa1d9c5440664a9b0ce1dcb8850464b63bc3e11342f1ce84c4d976
pos_train_seq221_hmm_aug001,pos_train_seq221,1,175,37,138,1,0.005714285714285714,0.9942857142857143,1,139,38f2613a1ebc78f9e61a48bf3784c76788123a37628f902170d559876db76510
pos_train_seq222_hmm_aug001,pos_train_seq222,1,440,212,228,9,0.020454545454545454,0.9795454545454545,1,"5,56,112,135,138,166,167,400,423",3d1a12f02489243c56649dd22524ec33a4a4c541d90249e7ea03a594cf133e07
pos_train_seq223_hmm_aug001,pos_train_seq223,1,338,303,35,11,0.03254437869822485,0.9674556213017751,1,"36,47,57,91,97,120,253,297,308,335,337",106893fa53ca2eeca291945f0f7f596ae855e30c833ba42edff8416ee57d91aa
pos_train_seq228_hmm_aug001,pos_train_seq228,1,223,38,185,3,0.013452914798206279,0.9865470852017937,1,"115,129,141",6b5dd8ab523ac805f85946e45c1b508e20d32fbd2a070436b6c83f2573aeab7a
pos_train_seq229_hmm_aug001,pos_train_seq229,1,320,154,166,10,0.03125,0.96875,1,"35,38,56,61,99,109,114,116,135,167",aebc26c7e9a2ae3b965745fd2d133c0bff80529e43b23dd9c3da206857c81949
pos_train_seq231_hmm_aug001,pos_train_seq231,1,375,98,277,5,0.013333333333333334,0.9866666666666667,1,"283,307,309,313,335",ed41501e470175bd1b5d0154a0a7673e31f67cedd3277ff0d4bd93951cc7c831
pos_train_seq233_hmm_aug001,pos_train_seq233,1,281,253,28,12,0.042704626334519574,0.9572953736654805,1,"35,50,73,144,160,169,179,237,252,254,272,273",af763ab7fcb78a77694d61d825ba4f2715d18b63b9c3445aa00f2e1d1ccc6159
pos_train_seq234_hmm_aug001,pos_train_seq234,1,472,175,297,10,0.0211864406779661,0.978813559322034,1,"274,276,277,300,311,344,358,366,403,443",1b333d7442e992e30d4d3161942bb8e2dcf6d57f387e69cc897e5191fca39a3b
pos_train_seq236_hmm_aug001,pos_train_seq236,1,453,219,234,10,0.02207505518763797,0.977924944812362,1,"113,142,152,199,208,358,374,382,399,407",129e528f95cd53e4cff67ecf207d04641d5e8435bb7be36c3fbbc3357d8c6513
pos_train_seq238_hmm_aug001,pos_train_seq238,1,158,1,157,1,0.006329113924050633,0.9936708860759493,1,148,16aecdf91332145830e85b5a8c7953af77a069b757bc9db953d915e4313b30bc
pos_train_seq239_hmm_aug001,pos_train_seq239,1,502,140,362,9,0.017928286852589643,0.9820717131474104,1,"29,61,65,71,87,107,112,291,297",5e263e2b2e47ad4f3a20dc40471e4d374e02ca8e098661c0895b0a3b009ea95e
pos_train_seq240_hmm_aug001,pos_train_seq240,1,341,168,173,5,0.01466275659824047,0.9853372434017595,1,"19,27,121,129,169",49b69bbb7683eb4dee27a8e4c762cb3da3db6e8ed4f198ffc78cede03f931180
pos_train_seq243_hmm_aug001,pos_train_seq243,1,382,6,376,1,0.002617801047120419,0.9973821989528796,1,259,a1986afdb034b011f84fd15705a393443d5f213ef5197e8457723ceb707fae4e
pos_train_seq244_hmm_aug001,pos_train_seq244,1,500,359,141,20,0.04,0.96,1,"21,25,37,42,58,69,88,95,103,174,194,261,288,323,331,352,375,399,418,431",f90f45b64146b91704188dc2ac37813268e974ae1e041ec053c6283da7b23773
pos_train_seq246_hmm_aug001,pos_train_seq246,1,88,41,47,2,0.022727272727272728,0.9772727272727273,1,"79,83",5ada63979248235f4b8f01aab7b3967fbd53c870a69a2dff3d14e2a6d540bab8
pos_train_seq247_hmm_aug001,pos_train_seq247,1,184,171,13,6,0.03260869565217391,0.967391304347826,1,"60,65,75,110,128,183",7edc4ecaacba541b781b6345cfee1053c8514eea71ea3a0acad234255d7bad0f
pos_train_seq248_hmm_aug001,pos_train_seq248,1,449,299,150,21,0.0467706013363029,0.953229398663697,1,"3,8,35,38,44,71,72,111,114,133,154,159,174,185,286,290,291,292,301,317,353",22d487ab1a5ef810a0a368567632bb77d6ef5e8f26a64c3cebf0d4c0ccb05d7c
pos_train_seq249_hmm_aug001,pos_train_seq249,1,184,171,13,15,0.08152173913043478,0.9184782608695652,1,"15,34,38,92,93,103,111,112,117,121,122,126,148,179,184",2ee98bb6979323cfd76f56978c415aeab988010650159d44d8c22b4163f6bbc0
pos_train_seq250_hmm_aug001,pos_train_seq250,1,462,293,169,12,0.025974025974025976,0.974025974025974,1,"92,98,128,139,225,235,240,247,253,343,361,397",ca18eb38f9f83a1958691d1510e1e8537f22bfc03b1ee516913667d2c6493b1b
pos_train_seq251_hmm_aug001,pos_train_seq251,1,482,211,271,10,0.02074688796680498,0.979253112033195,1,"27,72,100,101,111,117,342,352,394,396",d36b40f7130a2ff2f69c6b47feb5f0336ad4666ce532fe4b90e43a73db112143
pos_train_seq254_hmm_aug001,pos_train_seq254,1,411,155,256,5,0.012165450121654502,0.9878345498783455,1,"42,46,62,162,175",d542fde4cefbbba88317aa90ec14e0d3cfa90b6c2212a7fbdcfc5178f56bb62e
pos_train_seq257_hmm_aug001,pos_train_seq257,1,294,75,219,5,0.017006802721088437,0.9829931972789115,1,"38,102,144,147,152",5e19985ed9168334b6dbf4596a011592a05cfbaad876adec7d0bce53373ab4f1
pos_train_seq258_hmm_aug001,pos_train_seq258,1,191,118,73,10,0.05235602094240838,0.9476439790575917,1,"26,40,48,53,61,69,122,129,159,186",335a718c09c9af2a9e953d53352f348901b307f86921ebb51a1175e178cf874c
pos_train_seq259_hmm_aug001,pos_train_seq259,1,409,7,402,1,0.0024449877750611247,0.9975550122249389,1,395,560ee4868994a849ef743bdebba2f5aa22f7b5c5e4704915938aecbb4c7243c1
pos_train_seq260_hmm_aug001,pos_train_seq260,1,460,289,171,17,0.03695652173913044,0.9630434782608696,1,"112,117,128,130,141,215,231,234,236,249,275,279,284,288,312,313,332",7c00495f35d265e27595220b68f7d38fd4022b5420ba45a34bf85c0554f4f1c0
pos_train_seq261_hmm_aug001,pos_train_seq261,1,244,34,210,2,0.00819672131147541,0.9918032786885246,1,"90,103",cf8f7b9eb581904787ae5ee1b6889b2ba3b9d0c3aff4bbbfcb4308509f9ab0bb
pos_train_seq262_hmm_aug001,pos_train_seq262,1,184,158,26,6,0.03260869565217391,0.967391304347826,1,"67,94,105,146,156,179",43851f5695374688fdc929c19183ef2c187f5875b26684d64a761e9117da087a
pos_train_seq264_hmm_aug001,pos_train_seq264,1,106,51,55,3,0.02830188679245283,0.9716981132075472,1,"57,66,90",e43ac29f3c5307adb8c89a3f49a7194085a891c59480f810de9156b9b8ef2071
pos_train_seq267_hmm_aug001,pos_train_seq267,1,456,273,183,15,0.03289473684210526,0.9671052631578947,1,"122,151,169,184,185,202,224,226,263,270,271,336,355,376,386",5fdbac981449fd73240c6e8f0c2f5a4ba7d5de6e0713a3d89df89cbb19d6b8d0
pos_train_seq268_hmm_aug001,pos_train_seq268,1,379,315,64,19,0.05013192612137203,0.9498680738786279,1,"46,84,102,107,136,137,163,172,181,204,209,246,249,253,273,286,303,310,320",1fd26a3e017309e5e251ca6b7692302d7cc42cd52741fa1ab9706271af1ab0fc
pos_train_seq269_hmm_aug001,pos_train_seq269,1,396,375,21,26,0.06565656565656566,0.9343434343434344,1,"50,67,71,80,94,111,135,157,190,191,208,215,218,221,236,242,252,261,311,316,317,318,346,352,371,384",fd704f93f4a141ae04bc2de5817167a196f972bec83b24e48aa893f053a1e4ee
pos_train_seq273_hmm_aug001,pos_train_seq273,1,341,182,159,9,0.026392961876832845,0.9736070381231672,1,"33,55,72,87,88,160,187,190,207",21b5d2a43d31ab9ee69e88e7155d0562a8512cae580628c163ebd24851f528f7
pos_train_seq274_hmm_aug001,pos_train_seq274,1,163,54,109,1,0.006134969325153374,0.9938650306748467,1,30,10bc432fc441dbdc548f0ddba5f0d19e86da34bd4ee02b2dda2cdfe69c08fe3d
pos_train_seq276_hmm_aug001,pos_train_seq276,1,250,132,118,7,0.028,0.972,1,"123,130,144,147,186,199,206",fcb83a55d7fd3785c87a4537842f24f04c2bfbadaade84d426c648e30d4808b6
pos_train_seq277_hmm_aug001,pos_train_seq277,1,177,102,75,6,0.03389830508474576,0.9661016949152542,1,"24,137,160,165,174,177",2f97251b0264db2b25df1ced90655c66af3525e7a7d9d9a666324c8ee904090f
pos_train_seq278_hmm_aug001,pos_train_seq278,1,392,117,275,6,0.015306122448979591,0.9846938775510204,1,"280,312,325,343,348,351",f32c146c6e53937fc1489d271907a7985a45e38bd0afffd23f33520d782a09b8
pos_train_seq279_hmm_aug001,pos_train_seq279,1,329,156,173,10,0.030395136778115502,0.9696048632218845,1,"21,26,36,41,49,112,131,135,156,166",c8588560ccdfe0d25162550d2c29efb070d60f2023e602160aa5ee3d3961807f
pos_train_seq280_hmm_aug001,pos_train_seq280,1,211,87,124,1,0.004739336492890996,0.995260663507109,1,163,7097d38d56250d7dc870ecb0df2f589f805d6afd92a95246e20ef1b8114771a8
pos_train_seq281_hmm_aug001,pos_train_seq281,1,404,160,244,8,0.019801980198019802,0.9801980198019802,1,"2,5,25,57,61,108,130,151",2b46d9a2d79ac76c5d0d0b73746d55adeda66feb356f2a200b390c8d405b23fe
pos_train_seq282_hmm_aug001,pos_train_seq282,1,310,271,39,20,0.06451612903225806,0.935483870967742,1,"30,71,90,104,107,108,110,112,121,136,146,153,169,185,209,215,295,296,300,305",0ea34ff9688fc3878210815a16313e04b80a3b756776db9f4c75986ea8ade128
pos_train_seq284_hmm_aug001,pos_train_seq284,1,175,37,138,2,0.011428571428571429,0.9885714285714285,1,"146,155",9a8937ac950d91ff6e7846c4619177b39101df0ba03cac782817815d66a50bf2
pos_train_seq285_hmm_aug001,pos_train_seq285,1,396,141,255,11,0.027777777777777776,0.9722222222222222,1,"33,77,78,80,85,97,102,115,117,130,134",833fa74e9ef3792f13bfa5edb44dd036434d9279434fa62907b9e002127f918c
pos_train_seq286_hmm_aug001,pos_train_seq286,1,471,194,277,11,0.02335456475583864,0.9766454352441614,1,"19,24,36,70,94,100,104,160,163,166,257",24b7bde3144cf2fad6521b3c6912303fdeba2c719ac97053a9d6e0696b7cfa5f
pos_train_seq288_hmm_aug001,pos_train_seq288,1,204,118,86,4,0.0196078431372549,0.9803921568627451,1,"54,62,76,151",1c0ea4d563a2e3a5603d40e11022fbf0efd4e96c3c21b7346f4b3faf88dd70cb
pos_train_seq289_hmm_aug001,pos_train_seq289,1,245,97,148,4,0.0163265306122449,0.9836734693877551,1,"47,85,99,106",7209ddf3559930767b394b3e828b0fc6bcdb7a9bb2b0df44c0660721010c2abb
pos_train_seq290_hmm_aug001,pos_train_seq290,1,391,355,36,21,0.05370843989769821,0.9462915601023018,1,"41,57,91,93,159,174,189,191,193,197,219,254,285,292,293,296,309,310,335,352,379",04fb88732469f4339fb9a2b4e77e5896e5d8ec0794b07e3352478a3360ef3ac9
pos_train_seq291_hmm_aug001,pos_train_seq291,1,290,169,121,9,0.03103448275862069,0.9689655172413794,1,"50,54,65,68,114,123,159,197,206",d7bf62f19e32d65da9bf40f2af31cf724318ffb05d41fd2bdd970fda4c2f18eb
pos_train_seq292_hmm_aug001,pos_train_seq292,1,262,231,31,10,0.03816793893129771,0.9618320610687023,1,"30,42,55,56,64,91,124,150,171,174",6c4e5578bdd33ebeb0573a80793d2355ceec887ebb199f951fdd3ff1db0c6ab2
pos_train_seq293_hmm_aug001,pos_train_seq293,1,163,62,101,5,0.03067484662576687,0.9693251533742331,1,"11,31,39,48,77",bc9745b0b1802b58d9eddb8f7dfdedfa03840291837d87342d363ff259126610
pos_train_seq294_hmm_aug001,pos_train_seq294,1,494,84,410,1,0.0020242914979757085,0.9979757085020243,1,358,dec8e08c7320702d8746eaca06e5e3972f590e97cf75dd5014e5f4122925e770
pos_train_seq295_hmm_aug001,pos_train_seq295,1,163,66,97,2,0.012269938650306749,0.9877300613496932,1,"16,19",4368d706e2c9de13e75a9f09daaff0ba1e6948cee820ba0805acdb2d2512353f
pos_train_seq297_hmm_aug001,pos_train_seq297,1,395,319,76,13,0.03291139240506329,0.9670886075949368,1,"6,20,91,107,114,120,133,169,177,180,220,292,313",4e4e504f9d0c6b173e24610183f8b52167a46f691b2fafbdf922870b85263f69
pos_train_seq298_hmm_aug001,pos_train_seq298,1,450,370,80,16,0.035555555555555556,0.9644444444444444,1,"27,58,65,93,144,156,160,182,214,226,277,281,292,348,355,382",2c379a0e493611442af3aa150a1b66ec367a3a57465abd17be886d4736291110
pos_train_seq300_hmm_aug001,pos_train_seq300,1,505,173,332,18,0.03564356435643564,0.9643564356435643,1,"26,28,32,37,44,47,66,73,77,81,87,90,116,126,219,232,237,246",80570cb6a1535e66987b8418cb0b386cf4b050c608a43ab0195dd96c88f160ec
pos_train_seq301_hmm_aug001,pos_train_seq301,1,332,158,174,4,0.012048192771084338,0.9879518072289156,1,"97,143,190,214",435a601b06a2584e76ceabdf450c5b9eaa270ed82b1d1820159764accbcbd92c
pos_train_seq303_hmm_aug001,pos_train_seq303,1,412,331,81,20,0.04854368932038835,0.9514563106796117,1,"55,64,115,133,140,153,159,170,185,197,202,224,228,273,310,334,360,376,377,388",a2f16f8208a5c697c260320a59071802884226674361bbcccc89fc8908df9862
pos_train_seq304_hmm_aug001,pos_train_seq304,1,352,321,31,11,0.03125,0.96875,1,"54,116,138,149,159,188,200,245,274,312,316",31de648278d66a4b9e1c098aaeb69a346850b260ec39156d2ce2d9e7b0f42214
pos_train_seq305_hmm_aug001,pos_train_seq305,1,330,260,70,14,0.04242424242424243,0.9575757575757575,1,"88,91,101,135,147,151,185,204,209,255,257,269,285,319",9fdf3508edb0ce6092b0c24216b8e4f88d6eeb284907efb2aba614da989320cb
pos_train_seq307_hmm_aug001,pos_train_seq307,1,174,153,21,7,0.040229885057471264,0.9597701149425287,1,"24,64,106,155,163,165,166",ac2bca7958ad72fb05c99d12cbe4f142e1232934deabd5c938485100dae56c8a
pos_train_seq310_hmm_aug001,pos_train_seq310,1,206,93,113,4,0.019417475728155338,0.9805825242718447,1,"65,152,155,167",27694b936b1875751b56828be89958d171d8d5414c41a3b15151b5fb99cda861
pos_train_seq312_hmm_aug001,pos_train_seq312,1,422,420,2,23,0.054502369668246446,0.9454976303317536,1,"15,26,53,54,76,87,94,95,123,131,153,200,202,215,225,238,243,262,269,292,295,349,363",c2a6aae4976e00847f73d4903c09cd11e77d60fbf1233537e39f6e6fac505233
pos_train_seq313_hmm_aug001,pos_train_seq313,1,191,122,69,8,0.041884816753926704,0.9581151832460733,1,"44,48,57,69,129,135,171,185",66b6cafddd638569b1284f6f8141eb422c8efb322165e810320ecbe0c7732817
pos_train_seq316_hmm_aug001,pos_train_seq316,1,503,399,104,19,0.03777335984095427,0.9622266401590457,1,"4,21,31,32,35,41,60,75,120,211,224,225,229,237,256,260,402,411,413",1b4df25a46bf2628518f4598d8896a608c4e486ef7ffad6a18b585f558277330
pos_train_seq318_hmm_aug001,pos_train_seq318,1,175,1,174,1,0.005714285714285714,0.9942857142857143,1,175,dd9f97e571551262117b13dd22321ccf2ee2d3592825873c287e800658806029
pos_train_seq319_hmm_aug001,pos_train_seq319,1,175,37,138,5,0.02857142857142857,0.9714285714285714,1,"134,144,148,151,161",8b92201243c94f0771a3b9be6c6602630c22a607338faa0572d43f3a3cfd83d1
pos_train_seq321_hmm_aug001,pos_train_seq321,1,317,30,287,2,0.006309148264984227,0.9936908517350158,1,"70,79",120abe52e186dbdd65e3031abfa5f61983776da95cec1f4754a5d24c5f280805
pos_train_seq322_hmm_aug001,pos_train_seq322,1,326,197,129,7,0.02147239263803681,0.9785276073619632,1,"54,58,76,77,94,190,217",0b3ddc28dc1f91ec5df5a969dd408de538084bbb6104fc17aec34bf1462751f2
pos_train_seq324_hmm_aug001,pos_train_seq324,1,244,187,57,12,0.04918032786885246,0.9508196721311475,1,"33,37,42,61,75,80,101,201,204,205,211,238",8217bd38b738515ebbf06f980769601e012ccdd6479f3e68c878cc5298f87dc1
pos_train_seq326_hmm_aug001,pos_train_seq326,1,338,163,175,10,0.029585798816568046,0.9704142011834319,1,"179,185,189,198,220,248,275,281,299,307",6d803827475f5884fdb108c7e485302ff9c3228f467f247976af2495f75e8bed
pos_train_seq327_hmm_aug001,pos_train_seq327,1,93,33,60,4,0.043010752688172046,0.956989247311828,1,"36,39,44,67",f2e6c874c97ce042729a344def006c40af09beca32063b2c2b3a5854d1c68f7e
pos_train_seq328_hmm_aug001,pos_train_seq328,1,257,184,73,10,0.038910505836575876,0.9610894941634242,1,"47,52,59,69,91,97,114,131,140,144",55dca5d010aa83ba99d4a14c144e153c75a782c885190c5e53a570182aec9034
pos_train_seq330_hmm_aug001,pos_train_seq330,1,351,351,0,15,0.042735042735042736,0.9572649572649573,1,"11,17,21,30,68,71,82,110,203,211,274,311,315,334,336",027cf1a7ee99a9c8b7998fb71b2d8fa6b8beadb99d399fb1afdf1771c8b5ef57
pos_train_seq331_hmm_aug001,pos_train_seq331,1,150,1,149,1,0.006666666666666667,0.9933333333333333,1,1,fb084fb73bd666ce8cbf841485599abf75801516bbb288b2fb3056673472f882
pos_train_seq332_hmm_aug001,pos_train_seq332,1,366,216,150,12,0.03278688524590164,0.9672131147540983,1,"55,64,73,81,120,155,164,174,210,212,246,255",316fa46716a40b02e860f9f86051b8539d59c2774c52ed950ec22a64b488967c
pos_train_seq333_hmm_aug001,pos_train_seq333,1,293,257,36,21,0.07167235494880546,0.9283276450511946,1,"31,33,78,79,83,94,96,102,106,109,115,140,142,150,174,205,220,228,238,245,265",f21ca2ecbe1f0e3bff116fc77f147d14c9c8514812b3dc9ca7fb21f5c771621b
pos_train_seq334_hmm_aug001,pos_train_seq334,1,184,171,13,6,0.03260869565217391,0.967391304347826,1,"15,87,116,126,146,179",4a1c2cfcaa978eefd8b2e7281c9f315285c53c1b709af3b4c81114461ed326e5
pos_train_seq336_hmm_aug001,pos_train_seq336,1,118,28,90,2,0.01694915254237288,0.9830508474576272,1,"18,40",c1ccd8021f2193ea1c10aa5a6cdfabf7e6fd8adace13bad3a9a87a5d691bb1fa
pos_train_seq338_hmm_aug001,pos_train_seq338,1,505,301,204,21,0.041584158415841586,0.9584158415841584,1,"213,224,234,262,277,283,285,306,335,336,349,389,424,441,455,456,474,476,478,485,498",5d3ce38bf471cd2feaaa2672d7d5b822649fd2d829e18deee489b0471774f1d9
